"seller_id","seller_city","seller_state","total_orders","total_items_sold","unique_products_sold","total_product_revenue","total_freight_value","total_revenue","average_review_score"
"154bdf805377afea75a3bd158e9eab10","ibitinga","SP",1,1,1,89.90,19.82,109.72,1.00
"1554a68530182680ad5c8b042c3ab563","monte siao","MG",247,269,70,29052.53,6798.26,35850.79,4.24
"157c3e4b42f81ac4a44e8b1ca2fe9876","sao paulo","SP",23,31,13,2548.50,583.32,3131.82,3.97
"1588ac4010787100dddef64568f0ae35","maringa","PR",3,3,2,599.97,46.00,645.97,3.00
"15aac934c58d886785ac1b17953ea898","muqui","ES",25,26,20,4353.90,665.70,5019.60,4.12
"15ac3c501e2599e4917316fde5c5669a","sao paulo","SP",1,1,1,144.20,51.61,195.81,1.00
"15aec03fe4cf30dfa574cf550f5ff5ff","rio de janeiro","RJ",1,1,1,28.90,10.96,39.86,1.00
"15b3b1b81484422eb41df68ac87f1f50","bauru","SP",2,2,2,78.35,24.54,102.89,1.00
"15cd6eefe58588619aaed41dfa6621b1","ouro preto","MG",16,18,8,1622.74,566.12,2188.86,4.33
"15ead3a5037a918ddb520dfe39a3d2b9","conselheiro lafaiete","MG",7,8,8,275.50,158.45,433.95,4.38
"15fa791d5e017f66402dc28c44480657","sao paulo","SP",8,8,4,1802.00,181.29,1983.29,4.25
"160851d3ece7aa1a510f8d1a4bb8a8af","garca","SP",2,2,2,102.05,39.10,141.15,5.00
"16090f2ca825584b5a147ab24aa30c86","atibaia","SP",402,410,37,25716.44,5456.67,31173.11,4.04
"160e4f13fd3a64b1b86807be88b5ffb0","colombo","PR",4,4,2,886.00,94.45,980.45,4.25
"164a5a8794e6d42e14f55e447b12a3bc","guaira","PR",1,1,1,73.99,62.77,136.76,5.00
"165b1235e9e9942cb5fae67103576fb0","ribeirao preto","SP",11,16,9,2085.15,404.65,2489.80,4.31
"165fc07beebdcb6190fba8a06db2a449","maringa","PR",50,64,27,17481.40,1600.03,19081.43,3.69
"1660ad786c27fd935378b6192a90b417","sao bernardo do campo","SP",12,13,9,1570.00,248.28,1818.28,4.62
"166e8f1381e09651983c38b1f6f91c11","imbituba","SC",2,2,1,78.80,30.20,109.00,5.00
"167fd940acebc789debd6eb418c46e38","franca","SP",5,5,3,1077.58,100.90,1178.48,3.00
"1690cada046eb7e92c12f98b1f8a8167","sao paulo","SP",11,11,3,1959.00,252.38,2211.38,4.55
"16bdc8cefd0e32a6f0824d296c5ad14a","sp","SP",1,1,1,41.76,19.32,61.08,5.00
"1703bc09972dab9782e7a9194943b69f","minas gerais","MG",1,1,1,249.90,106.21,356.11,5.00
"1710c3aaa9c6b44ec3883ee0fe300e21","sao caetano do sul","SP",2,2,2,1188.90,37.65,1226.55,5.00
"17306570e772e7718c92a562d33f5f1d","bariri","SP",29,32,21,9669.80,930.83,10600.63,3.63
"173d56ffbd4c56cb80fc3615487d712b","sao vicente","SP",2,2,1,358.00,39.61,397.61,5.00
"1746c1ae87ac63d530c7c943d0ac42e2","santana de parnaiba","SP",1,1,1,229.90,22.45,252.35,5.00
"1771297ac436903d1dd6b0e9279aa505","guarulhos","SP",28,36,9,2881.27,585.16,3466.43,4.63
"1782ce2db72c3dda627d5e7c898104e1","taboao da serra","SP",9,10,7,2010.80,207.37,2218.17,4.30
"17908cf9b444ee34047cadd5c0f4a516","anapolis","GO",11,11,9,1993.99,501.42,2495.41,4.55
"17998cf586426bf0f2c3726cb0a4b211","belo horizonte","MG",2,2,2,69.80,45.72,115.52,4.00
"179d859f51292aac5c10806a356f7af9","ribeirao pires","SP",18,19,8,404.47,395.80,800.27,4.32
"17a053fcb14bd219540cbde0df490be0","mogi guacu","SP",125,149,87,40703.14,8828.43,49531.57,4.20
"17adeba047385fb0c67d8e90b4296d21","guarulhos","SP",1,3,1,809.70,287.61,1097.31,1.00
"17ca9b9e9b9ef8fdb529001b49ebb50f","betim","MG",116,129,46,9754.83,2365.89,12120.72,4.01
"17e34d8224d27a541263c4c64b11a56b","riberao preto","SP",255,268,112,56363.24,5239.96,61603.20,4.14
"17eea220a40cc0d2c0c5346379682398","sao paulo","SP",4,4,3,1414.98,98.01,1512.99,3.75
"17f51e7198701186712e53a39c564617","sao paulo","SP",56,61,27,48019.00,9793.43,57812.43,4.34
"180c3376aff0e43dd5788709df48a843","sao paulo","SP",5,10,3,4513.00,209.97,4722.97,4.70
"1835b56ce799e6a4dc4eddc053f04066","ibitinga","SP",423,558,147,33344.21,8741.95,42086.16,3.59
"1838dd9b8977065acf51d95e0053ea7a","belo horizonte","MG",64,67,14,2820.30,1255.58,4075.88,4.24
"184725737946a1a938bbbd1a9e978103","maua","SP",3,3,2,359.70,43.87,403.57,4.67
"184a67a8f9f63234d3a92340bbdb727f","joinville","SC",8,11,7,268.66,208.34,477.00,3.64
"186cdd1b2df32caa72cfb410bba768d3","rio negrinho","SC",6,6,6,1341.45,268.28,1609.73,5.00
"189ca3538ce9f920cacf0f982cbe223b","sao paulo","SP",4,5,4,419.00,62.67,481.67,3.80
"18a349e75d307f4b4cc646a691ed4216","sao paulo","SP",121,148,42,8711.53,2198.03,10909.56,3.39
"18e694e0e48ed6f7aa3f24aade5fd697","varzea paulista","SP",31,34,4,701.54,504.23,1205.77,4.68
"1900267e848ceeba8fa32d80c1a5f5a8","ibitinga","SP",411,529,127,24982.53,8138.06,33120.59,3.86
"191d55f7edb8524d525ed01b20fe32e8","brasilia","DF",3,3,3,747.00,65.80,812.80,2.33
"1927cdb9fa74f5270097f6250e8e8f34","marilia","SP",1,1,1,120.00,58.92,178.92,5.00
"19484c79cef6c062cb177aa4ef2fcc3c","valinhos","SP",1,1,1,201.90,10.16,212.06,1.00
"1961c3e1272bfeceb05d0b78b5bbfdaf","guarulhos","SP",3,4,2,896.00,49.43,945.43,3.75
"1967a9e2ad6f51802b093147d861df58","sao paulo","SP",2,2,1,380.00,45.76,425.76,1.00
"1976a05ecf2996d6ffb7b5430e635fe7","assis","SP",8,9,4,1796.20,394.46,2190.66,4.00
"1987cd4be10fe09ee50454f9c354d1c6","ouro fino","MG",14,16,7,2877.70,257.53,3135.23,4.25
"198c7ea11960a9844b544d9bcdca860c","jacutinga","MG",25,25,4,1733.75,491.63,2225.38,3.88
"1992f8fb6b19fcccd97ca819811e7267","sao paulo","SP",1,1,1,28.80,11.22,40.02,1.00
"1996942dc085d7773ba77a529b163cd0","pradopolis","SP",10,10,8,2943.51,239.92,3183.43,3.90
"19a7c9f66ffa6452ff4b4c0cca71da27","itaipulandia","PR",1,1,1,279.00,59.74,338.74,5.00
"19d62d484cba71963c93f0f00ab42013","gaspar","SC",1,1,1,139.90,22.69,162.59,4.00
"19e0f40a907ec568c34bfac15de4f4a1","americana","SP",4,4,1,178.00,41.62,219.62,5.00
"1a3df491d1c4f1589fc2b934ada68bf2","joinville","SC",167,178,5,23302.70,4291.42,27594.12,4.17
"1a6245add4353f18ed55138808906979","sao bernardo do campo","SP",1,1,1,30.00,9.34,39.34,3.00
"1a8e2d9c38b84a9702ac7922924b0573","araquari","SC",1,1,1,80.00,17.00,97.00,5.00
"1a932caad4f9d804097d7f8e615baed1","sao paulo","SP",20,30,4,4661.00,1040.45,5701.45,3.57
"1acde099eb406aa220b1169b188b42da","sao paulo","SP",9,10,9,311.10,147.40,458.50,4.30
"1b0b0f4f95e962d6f32fe90c759d0479","sao paulo","SP",2,2,2,139.80,23.37,163.17,5.00
"1b1ae47a313a825a7ccceb8e2e30fa9d","bocaiuva do sul","PR",11,11,6,2243.90,246.50,2490.40,3.90
"1b45169b635ef59425637e9a33eb5fb3","maringa","PR",7,8,6,308.90,110.45,419.35,4.63
"1b4b28463457a256e9a784ebe2a8f630","piracicaba","SP",1,1,1,699.42,15.92,715.34,1.00
"1b4c3a6f53068f0b6944d2d005c9fc89","sao ludgero","SC",113,117,31,14760.30,3031.37,17791.67,4.10
"1b61fb1f0f2185d89e9a126c498e9cc7","maringa","PR",1,1,1,49.70,16.11,65.81,5.00
"1b65c144b17e607c0f37f10bb7dfec8d","rio do sul","SC",5,5,3,1109.50,144.85,1254.35,2.00
"1b7e5006cb25dd23ce8686691013b121","sao paulo","SP",11,11,7,2636.74,149.22,2785.96,4.36
"1b8356dabde1d35e17cef975c3f82730","sao paulo","SP",56,61,14,3426.39,987.22,4413.61,4.08
"1b8b75e227c9a9c100d0c210fb6176ce","sao paulo","SP",19,19,15,1914.83,280.78,2195.61,3.37
"1b938a7ec6ac5061a66a3766e0e75f90","penapolis","SP",30,33,8,3987.60,910.23,4897.83,4.24
"1bb2bdb95f4841f1bba2c0d2cd83d3c9","sao paulo","SP",81,85,23,5002.71,1146.56,6149.27,4.58
"1bb3812d5f0747a3ab7348f199001a10","sao paulo","SP",9,9,8,834.40,215.17,1049.57,4.89
"1bc2e21de46adfea6b98cc96b00f3b40","joinville","SC",3,5,2,1039.95,102.60,1142.55,3.60
"1c129092bf23f28a5930387c980c0dfc","sao paulo","SP",201,220,15,9553.62,3035.67,12589.29,4.17
"1c40343cc5d18c2d8248ac2f3366de34","limeira","SP",21,22,12,2461.41,378.01,2839.42,4.55
"1c56ffe0e9dea2657fc6e95b53f40b13","sao carlos","SP",3,3,2,183.00,84.39,267.39,4.33
"1c5e4e49b9079480255b49d50aac1aa9","santos","SP",12,12,8,10173.11,889.61,11062.72,4.33
"1c68394e931a64f90ea236c5ea590300","sarandi","PR",142,171,39,24832.75,2896.41,27729.16,3.93
"1c742ac33582852aaf3bcfbf5893abcf","belo horizonte","MG",1,1,1,97.90,15.79,113.69,5.00
"1c83418358f249c9d6affa52d579db0e","sao paulo","SP",1,1,1,24.90,14.52,39.42,5.00
"1ca4bdb0cd7fc48e949bac066188ed26","cataguases","MG",4,4,1,1520.00,443.08,1963.08,4.50
"1ca7077d890b907f89be8c954a02686a","santana de parnaiba","SP",115,137,21,13341.57,1659.86,15001.43,2.20
"1caf283236cd69af44cbc09a0a1e7d32","nova iguacu","RJ",33,37,22,917.60,612.65,1530.25,4.54
"1cbcd2ee0afb3fc09963b87eb65e7e4f","curitiba","PR",1,3,1,90.00,40.65,130.65,5.00
"1cbd32d00d01bb8087a5eb088612fd9c","sp / sp","SP",11,12,11,1045.47,244.06,1289.53,4.25
"1cbd50a8c52e6cf8e315c5709fab386f","fazenda rio grande","PR",9,9,7,785.97,220.69,1006.66,3.78
"1cbdc7cf130a41fd13a3c2a7d2fcfda7","lambari","MG",2,2,1,165.80,59.81,225.61,5.00
"1cd9e0cc1839d55516843def5600816d","sao paulo","SP",5,5,2,825.00,101.72,926.72,5.00
"1ce3ae5a399804d1a87e706f8a813c3e","jaguaruna","SC",40,44,19,2563.00,853.69,3416.69,3.73
"1d0646a72178a6fb37ee8082140e06ec","joinville","SC",2,2,2,61.00,36.62,97.62,5.00
"1d0997ff06b524ce9289ffd75114ecd3","recife","PE",3,3,3,3747.00,126.57,3873.57,3.67
"1d139e3a3b14025640d8df1b230aace0","barrinha","SP",2,2,2,36.49,34.69,71.18,3.50
"1d1bbb8ac1581824986f582583fff01d","indaial","SC",4,4,3,166.88,59.59,226.47,3.50
"1d2732ef8321502ee8488e8bed1ab8cd","rio de janeiro","RJ",4,5,4,1148.00,80.18,1228.18,3.20
"1d29dfba02015238dfbe2449a5eaa361","vicosa","MG",12,12,3,612.80,177.12,789.92,4.50
"1d4587203296c8f4ad134dc286fa6db0","sao paulo","SP",42,43,30,2323.30,704.24,3027.54,4.30
"1d503743d2526f03f0c2c89540ee008c","sao paulo","SP",12,17,7,516.04,204.49,720.53,4.24
"1d8dbc4f32378d715c717c1c1fc57bae","arapongas","PR",92,98,25,11315.89,2105.16,13421.05,3.90
"1d953075c2f0dd990bacf27b83b330f1","belo horizonte","MG",1,1,1,59.00,19.32,78.32,5.00
"1da366cade6d8276e7d8beea7af5d4bf","uba","MG",43,49,15,6917.59,1756.14,8673.73,3.94
"1da3aeb70d7989d1e6d9b0e887f97c23","sao paulo","SP",265,328,155,8823.52,4231.84,13055.36,4.08
"1dc2de47ee26a0a5b12dc14fd6dc0dea","ibitinga","SP",25,27,11,1670.30,617.20,2287.50,4.52
"1dcfa3835714681d4ba4a93bc1e0fd41","birigui","SP",13,15,4,1278.50,323.60,1602.10,3.86
"1dd33b8119b3cb1056ed5dc88cd0aaf4","sao paulo","SP",8,8,2,1513.00,128.74,1641.74,3.75
"1de62b6f2fd96227629786db492433db","sp","SP",2,2,2,208.80,28.73,237.53,5.00
"1dfe5347016252a7884b694d4f10f5c4","ibitinga","SP",21,27,15,1693.50,436.23,2129.73,3.19
"1e26c56af8d48424e1df0140a2401f83","jaguariuna","SP",2,2,2,258.90,33.49,292.39,5.00
"1e47d8b6546eb3a77b1acddcc9406242","campinas","SP",1,1,1,149.90,16.81,166.71,1.00
"1e47defeeadeca0e9a18fa5a9311e735","catanduva","SP",3,3,3,234.12,57.50,291.62,5.00
"1e483cc5c76fef08d3ca05f9a8af7d01","sao paulo","SP",10,11,3,171.99,123.08,295.07,4.09
"1e8b33f18b4f7598d87f5cbee2282cc2","sao paulo","SP",123,140,30,17309.06,2702.24,20011.30,4.28
"1e8c6a4c538f286aee9573239740a4b4","itatiba","SP",5,5,5,359.70,87.12,446.82,3.80
"1e9d5a33694bddb76316fd1f54734d20","jaciara","MT",2,2,2,318.00,150.94,468.94,4.50
"1eade46fba20122dc4aefb379f8c636b","sao paulo","SP",58,75,8,3635.37,1038.34,4673.71,4.31
"1f1bb1f0859883505541bdd6606193e5","sao paulo","SP",27,29,24,16040.84,522.03,16562.87,4.31
"1f2eebc0e970fd3c463e4f5d9652687a","sao paulo","SP",1,1,1,44.99,8.48,53.47,5.00
"1f50f920176fa81dab994f9023523100","sao jose do rio preto","SP",1404,1931,23,106939.21,35165.77,142104.98,3.99
"1f7dfad2cb384ea4d2d7e1ffbd78c407","sao paulo","SP",1,1,1,49.00,8.29,57.29,1.00
"1f7fd2a6fcd5a6fa5d8a4dabc72aaae0","venancio aires","RS",3,3,2,531.80,100.88,632.68,5.00
"1f867308a0ce13133a4e639ff4de0c02","curitiba","PR",7,13,6,875.10,209.82,1084.92,4.54
"1f9ab4708f3056ede07124aad39a2554","tupa","SP",78,79,5,13602.73,2440.78,16043.51,4.09
"1fa2d3def6adfa70e58c276bb64fe5bb","sao paulo","SP",1,1,1,6.90,9.00,15.90,1.00
"1fbe10c70e30765ed1de86d9f7e98409","maua","SP",2,6,2,98.75,59.36,158.11,1.50
"1fdc574883ef3b33ad41562d93f3a74a","limeira","SP",18,18,14,4251.00,273.27,4524.27,4.44
"1fddcb7b326905d3ad5efe82187db347","sao paulo","SP",1,1,1,92.00,13.22,105.22,1.00
"1fe5540d7c1c37a595fefbacd5570d9e","paraiba do sul","RJ",20,25,2,4537.60,581.15,5118.75,4.28
"1fe61aa5494bd3ae92a2c13e067c810f","santa cecilia","SC",1,2,1,537.76,100.82,638.58,4.00
"2009a095de2a2a41626f6c6d7722678d","sao jose do rio preto","SP",8,12,4,388.89,193.54,582.43,3.92
"2039c5e51785b5dde7cf93ccb3b7be2c","guaira","SP",1,1,1,159.90,13.78,173.68,5.00
"204b4e07bddef3c9b317f70189135b22","borda da mata","MG",1,1,1,73.40,14.73,88.13,5.00
"2059c39f76271d4ca3f15b5ffaccc8b8","curitiba","PR",12,12,2,604.90,186.39,791.29,4.50
"20611af7866c6068fd5ae1f9dbe15c92","porto ferreira","SP",2,2,2,219.80,114.50,334.30,4.50
"2063dd1b9f568df1c16741ea7d3e6adb","guarapuava","PR",3,3,3,763.10,57.17,820.27,5.00
"2075d8cd4dd63ff12df0749a5866bb06","curitiba","PR",3,3,2,184.70,57.53,242.23,5.00
"2078fe5066350e7d220c0ad3a3bbc6c1","arapongas","PR",1,1,1,29.90,38.14,68.04,2.00
"2089a6d640999f9b9141ac719b2af596","sao carlos","SP",44,44,25,8830.82,695.12,9525.94,3.73
"20a7efa9721046319bdde5d60b6b5365","laguna","SP",3,6,2,501.20,95.39,596.59,5.00
"20a8b0dc55da94fe74d112082427c84f","itu","SP",7,7,3,407.40,123.98,531.38,4.29
"20b54c376b794ed028df09a3cd88e8dc","sao caetano do sul","SP",11,11,8,1342.95,163.60,1506.55,3.00
"20cb7c2fde3e5bf10f0bbe7394e1c6a9","andira-pr","PR",32,51,2,861.90,798.38,1660.28,3.84
"20d53aad4fe5ee93a64f8839609d3586","santa rita do sapucai","MG",2,2,2,51.90,34.54,86.44,2.50
"20d83f3ef0e6925fd74bfd59170babf7","sao paulo","SP",40,54,48,2903.60,653.61,3557.21,4.35
"20f0aeea30bc3b8c4420be8ced4226c0","santa barbara d'oeste","SP",1,1,1,14.90,14.52,29.42,NULL
"20fd2d2080ed85fa67fad3fcbb2c1813","colombo","PR",1,1,1,85.90,19.57,105.47,1.00
"2138ccb85b11a4ec1e37afbd1c8eda1f","sao paulo","SP",396,429,160,12357.03,6069.22,18426.25,3.90
"213b25e6f54661939f11710a6fddb871","salto","SP",155,194,81,15379.50,3460.46,18839.96,3.79
"213fafb0ca06fb3d5886579c2565791b","sete lagoas","MG",3,3,3,189.70,27.16,216.86,2.33
"2156f2671501a81034d7d07f217609d0","sp","SP",22,22,12,2981.50,452.39,3433.89,3.86
"217f005bb37ff3aeef5b2ae1788e75ba","osasco","SP",3,3,1,74.97,45.25,120.22,3.33
"218d46b86c1881d022bce9c68a7d4b15","ribeirao preto","SP",388,427,143,55093.28,7644.26,62737.54,4.15
"218f991754f360af9c2daa5e0b8e990c","sao paulo","SP",14,17,4,3554.32,265.22,3819.54,3.53
"2199e7fe213c16213bf5d6a7eadc9a5d","registro","SP",25,31,13,4078.29,569.49,4647.78,4.29
"21c62b998a043ebe31161d38f84929fc","fortaleza","CE",4,4,2,750.49,90.84,841.33,4.50
"21d59342ba150175ca2aa4f8faddeca6","itaquaquecetuba","SP",2,2,2,259.90,74.39,334.29,4.50
"21e83881401b92b49fb09a16d3852291","uberlandia","MG",14,15,9,3588.05,594.48,4182.53,4.33
"2235cf78d3e2073a88146a9cb60f0dd0","sao paulo","SP",1,1,1,178.99,25.77,204.76,5.00
"226b05fe067266c59c15dae208213d06","curitiba","PR",10,11,8,1056.90,188.68,1245.58,4.18
"228e4c1a0be164f613d41c24345f9d2c","bandeirantes","PR",5,5,3,539.70,229.74,769.44,5.00
"229c3efbfb0ea2058de4ccdfbc3d784a","belo horizonte","MG",121,148,24,15744.00,2362.57,18106.57,3.64
"22a23e5ac7061fc538cc2a019afaaf16","belo horizonte","MG",1,1,1,95.00,14.42,109.42,3.00
"22c32ec35d0116ef02c281798a25bf8b","maringa","PR",4,6,2,119.58,90.43,210.01,3.50
"2305ab43e846518f58dd9d59f3f54e96","sao paulo","SP",3,3,3,788.89,42.37,831.26,3.67
"232a6014e7b10cba61c6c2b2ea6bb4b0","cafelandia","SP",33,36,20,3919.87,1213.40,5133.27,4.09
"23613d49c3ac2bd302259e55c06c050c","porto ferreira","SP",70,80,24,4293.00,2167.76,6460.76,3.66
"236585a4ddb5fea9fa40233e2249ed91","caxias do sul","RS",11,11,3,649.53,188.14,837.67,4.09
"2379bdc3888025689a9deb7b141507d5","mogi mirim","SP",9,9,8,999.50,126.11,1125.61,4.33
"238fac594e170b59c6d228f5a4f4f1d9","dois corregos","SP",29,30,6,3126.00,1419.52,4545.52,3.97
"23a0ffca143a15b9b5bbdb7d552f626a","sao pedro","SP",23,24,12,3718.51,585.77,4304.28,3.96
"23c38debaffe4a25a30fdbd9b586a13f","votorantim","SP",41,46,12,5382.18,834.38,6216.56,4.30
"23ca5f678e0b3ea6c630b30fa8bf51ea","sao paulo","SP",6,7,4,183.00,96.39,279.39,5.00
"23d7c96d4a1160db1c726b248601b25a","capivari","SP",53,55,40,11766.94,1379.58,13146.52,3.82
"23ff42c4bf1f8f16cddb19d8b972974a","itau de minas","MG",2,3,2,174.70,52.97,227.67,4.33
"240b9776d844d37535668549a396af32","niteroi","RJ",36,36,11,13592.08,860.57,14452.65,4.28
"244b04680fdbded0acf5aebd9c92b44a","jundiai","SP",3,3,3,3477.70,138.81,3616.51,1.00
"244c2f1bff6afe1f2eaf9bfe9b2aed38","mogi das cruzes","SP",23,27,11,2580.00,1214.87,3794.87,3.81
"247587846358bb1d2e4c6522020b36fe","sao jose do rio preto","SP",1,1,1,99.00,22.51,121.51,5.00
"2493dc3f20131696a0ecdb9948051a8d","brasilia","DF",4,4,3,504.38,70.69,575.07,4.75
"249f0e9905a6e06ad6c6bea7547ab9f6","rio de janeiro","RJ",3,3,3,347.95,39.04,386.99,3.67
"24a6daf925d9d591870a66660416de31","robeirao preto","SP",2,2,2,60.00,30.08,90.08,4.50
"24c1de8d9551c0b4fbc53317d53efda8","serra redonda","PB",1,1,1,355.00,57.12,412.12,5.00
"2528513dd95219a6013d4d05176e391a","osasco","SP",161,167,84,32689.10,3749.65,36438.75,3.95
"2528744c5ef5d955adc318720a94d2e7","jundiai","SP",5,5,3,6245.00,263.70,6508.70,2.40
"252e76235acb79183cfca6e34f13337d","campinas","SP",3,4,4,261.20,60.57,321.77,3.75
"253c025bab43881055aeecde5e2d8b77","curitiba","PR",2,2,1,94.82,29.51,124.33,4.50
"253f95b3a0e6983ae18aed49fbc2b845","sao paulo","SP",5,5,2,799.50,91.44,890.94,4.40
"257e61d3251fb5efb9daadddbc2cf7ca","apucarana","PR",12,12,12,7729.00,1077.18,8806.18,4.75
"258447aad3f7b01e2643c89f64dc5647","cianorte","PR",1,1,1,51.90,19.55,71.45,5.00
"259f7b5e6e482c230e5bfaa670b6bb8f","poa","SP",138,165,24,8526.04,2739.21,11265.25,4.21
"25be943a321c8938947bdaabca979a90","sao bernardo do campo","SP",5,5,2,769.00,138.55,907.55,3.00
"25c5c91f63607446a97b143d2d535d31","itauna","MG",158,269,18,54679.22,7000.11,61679.33,3.72
"25cf099de44674fde97473224f9d59ab","cotia","SP",50,50,30,1654.36,705.19,2359.55,4.33
"25debeafbce801fdd479539350185eee","igaracu do tiete","SP",6,7,3,302.84,100.01,402.85,2.43
"25e47381a6c510ddeb36084e33b89f0c","praia grande","SP",16,17,11,1289.60,282.11,1571.71,4.06
"25e6ffe976bd75618accfe16cefcbd0d","sao paulo","SP",108,117,54,11691.61,1705.24,13396.85,4.38
"262237171f48e85819065498cac80d7b","brusque","SC",4,10,1,599.00,150.00,749.00,4.30
"2646baaf662d4d92ac48f047e35db92d","sao paulo","SP",15,18,10,1263.05,286.34,1549.39,4.56
"26562f211dd1364af2a8596dc945e8ae","sao bernardo do campo","SP",2,2,2,99.00,16.11,115.11,5.00
"265fdc289dffa9f1ad801c74f7d0de47","jaci","SP",1,1,1,495.00,51.55,546.55,5.00
"26785a546900236d66f2e4197c211158","sao paulo","SP",15,15,12,1019.20,225.45,1244.65,4.67
"269c5fc9fcadee614364c3620c30a1f9","guarulhos","SP",3,6,2,209.60,45.12,254.72,5.00
"269cff2d3c8d205c11f37a52402ea93b","catanduva","SP",4,5,3,1281.59,133.41,1415.00,4.40
"26af45f5dfd967225a832838aa4e24a3","curitiba","PR",10,11,7,573.10,198.51,771.61,4.18
"26b482dccfa29bd2e40703ba45523702","santa barbara d´oeste","SP",3,4,3,344.78,67.63,412.41,5.00
"26bad72add1f86e08a776ce4ffdaf1ca","pedregulho","SP",7,7,5,622.00,123.92,745.92,4.43
"26d6bbee02420494d471c9f6436929c0","curitiba","PR",12,13,10,434.51,247.19,681.70,4.69
"26d8a1c7c75d513045798992ead43aa2","apucarana","PR",36,38,21,8244.12,701.66,8945.78,4.24
"26e13b6ff5b641b329e5524241ee2c93","franca","SP",4,4,4,119.70,69.98,189.68,4.00
"26e2c91ef821e1ff8985f408788fe35b","ibitinga","SP",12,14,10,1649.40,274.47,1923.87,3.00
"26e2e5033827d2ba53929f43e03d8ffe","sao paulo","SP",1,1,1,139.49,15.29,154.78,5.00
"26f6b7ab07be3e9e69ce82a6552efc19","rio de janeiro","RJ",2,2,2,54.80,25.95,80.75,3.00
"270297ead4c65a6cd2593960d2af6b21","sao paulo","SP",18,20,12,9422.40,546.10,9968.50,3.74
"270572bb714b00531be85e16e1550f26","maua","SP",1,1,1,96.99,14.77,111.76,5.00
"2709af9587499e95e803a6498a5a56e9","sao paulo","SP",26,47,15,1279.56,579.46,1859.02,2.57
"270d3ef21830ad0ecf3a6c53d08a533a","carapicuiba","SP",6,18,3,509.00,234.67,743.67,2.22
"271b8923c6a549e02d3c9fd1f8c0422b","praia grande","SP",1,1,1,105.19,13.40,118.59,4.00
"271c58a1d139c45eaf3316107c6d3a3b","sao paulo","SP",29,29,6,3897.52,671.19,4568.71,4.07
"272f092de69afedd4d2969440b37f18f","sao paulo","SP",26,40,25,1935.33,536.01,2471.34,3.99
"2745f798279e0ed033addcc1474776d7","sao paulo","SP",32,32,13,3668.53,696.46,4364.99,3.97
"276677b5d08786d5dce7c2149dcce48b","belo horizonte","MG",33,47,18,3522.00,798.64,4320.64,3.81
"278b6e0b20c4f61fefaa0577943d7a35","itajai","SC",1,2,1,1078.00,74.62,1152.62,1.00
"27a56ff04b34c2ba34ce6ba4d3b9d616","campinas","SP",8,8,7,349.29,102.98,452.27,4.13
"282c7480173bb9c01dd41cc739fec010","sao paulo","SP",5,8,4,4274.20,192.11,4466.31,4.43
"282f23a9769b2690c5dda22e316f9941","belo horizonte","MG",99,110,41,6505.08,1881.88,8386.96,4.30
"28405831a29823802aa22c084cfd0649","sao paulo","SP",7,7,1,245.00,88.18,333.18,4.29
"28872dc528e978a639754bc8c2ce5a4c","caxias do sul","RS",1,1,1,1009.90,29.00,1038.90,5.00
"289cdb325fb7e7f891c38608bf9e0962","belo horizonte","SP",110,126,25,13544.95,2094.34,15639.29,4.58
"28a26ebce31d5918b181ede016fd693b","belo horizonte","MG",1,1,1,29.90,17.14,47.04,5.00
"28c7d8743fbc8679f484868cc0fcaefb","itaporanga","SP",3,3,2,201.50,68.86,270.36,5.00
"28d162ab86bb49d719c32f0ee6186eaa","ribeirao preto","SP",1,1,1,109.99,17.21,127.20,4.00
"28ea411b354f14b1a494be4e79f0ce02","sao paulo","SP",6,6,6,820.00,76.93,896.93,4.67
"28f10b1c5e5abb9d4857745bede6147c","sao paulo","SP",28,28,4,835.00,350.42,1185.42,4.00
"28fb0829fd777877cdc350d25cb5bd5b","sao jose do rio pret","SP",4,4,2,499.60,69.66,569.26,3.75
"293dee954235e4e4e43f129313625ebe","brasilia","DF",8,8,6,1778.92,240.30,2019.22,5.00
"2953ce3a88f5e3c3b696d77fc9e4c8eb","sao paulo","SP",14,15,7,470.00,161.32,631.32,4.67
"296729ffb9b684050dd24836dac4494a","curitiba","SP",2,2,2,114.00,35.61,149.61,5.00
"297d5eccd19fa9a83b2630071ff105e4","curitiba","PR",8,8,3,834.97,141.76,976.73,5.00
"299c89a525fee36c567f4fe72f038100","varzea alegre","CE",2,2,2,658.00,99.75,757.75,2.00
"29c322e3f09f886f8bacbe91dfbd979e","santa maria","RS",1,2,2,48.98,56.59,105.57,5.00
"29e6e05b65f93bc224c644319dc52ecf","juiz de fora","MG",4,4,3,475.60,83.32,558.92,4.75
"29fe9f200d3fa0c668d2aa1ec7e08dfb","balneario camboriu","SC",5,5,4,400.00,114.16,514.16,4.00
"2a1348e9addc1af5aaa619b1a3679d6b","belo horizonte","MG",52,55,34,2843.00,788.40,3631.40,3.00
"2a167ca73899c85001a837d8fb4962f6","sao paulo","SP",2,3,2,4097.00,100.62,4197.62,4.33
"2a261b5b644fa05f4f2700eb93544f2c","porto ferreira","SP",51,82,21,5355.00,2041.73,7396.73,3.35
"2a50b7ee5aebecc6fd0ff9784a4747d6","brasilia","DF",1,2,1,199.80,64.44,264.24,1.00
"2a5b78b41cd05baeac8df54c6606b92c","formiga","MG",49,60,23,19025.36,1107.47,20132.83,4.08
